datetime,username,content,label
9/17/22 15:35,rey_alhafizal,"kalau kebijakannya cuman ""ga ada pengadaan mobil bensin baru, kalau mau ganti/pengadaan harus mobil listrik"" masih masuk akal.

kalau diganti semua sih kayak nyari nyari aja ga sih",netral
9/17/22 15:33,danang_kus,Pencabutan subsidi bbm buat beli mobil listrik pejabat?,netral
9/17/22 15:32,banasspatiii,"@Peatland_Boy @proterozo1c @CNNIndonesia Makanya kan senggol2 elon dulu biar mau kerjasama, abis itu mulai deh itu proyek nya pengadaan mobil listrik",netral
9/17/22 15:30,zahiidm,"Selama listrik masih menggunakan batu bara sebagai bahan baku, ya gak ada bedanya mau diganti ke mobil listrik juga. Mending 189.830 kendaraan itu ganti aja jadi transportasi publik, baru solutif.",negatif
9/17/22 15:28,siomayayamjamur,"@umayshhhhb Ga kepikiran mereka may, kan bau2nya udh byk org senayan yg investasi buat tuh mobil listrik",netral
9/17/22 15:27,ThohirSyarief,@CNNIndonesia Kenapa gak mengembangkan Esemka jadi mobil listrik pak de..,netral
9/17/22 15:23,febiekarmani,"Kekurangan mobil listrik itu menurut gue cuma 1, nge-chargenya lama ",netral
9/17/22 15:23,lathiuz,"@mouldie_sep @jokowi Inget banget jaman dulu jokowi naik capres dengan proyek esemka.. Vs mobil listrik Dahlan Iskan. 

Buzzernya agungkan esemka bener",netral
9/17/22 15:19,0407beeast,mo ganti mobil listrik kayak ga inget bikin listrik dari batubara yg bukan energi terbarukan juga nunggu 2 th cari proyekan maneh,negatif
9/17/22 15:19,bembenk_bolank,@mardigu024 Disaat BBM naik dan harga sembako ikut naik disitu juga pemerintah ingin menghilangkan daya 450VA tapi pemerintah memaksakan membangun IKN KCJB yg tidak ada manfaat bagi rakyat dan kabar terbaru pak lurah minta para pembantunya ganti mobil dinas ke mobil listrik dengan biaya negara,negatif
9/17/22 15:12,Nikikosasih16,"Semua akan beralih ke listrik,kompor listrik,motor listrik,mobil listrik.
Beresin dulu masalah di @pln_123
yang masih sering mati lampu,apalagi di daerah @jokowi @erickthohir",negatif
9/17/22 15:09,luluhgak,"Kan kita rawan banjir ya, itu mobil listrik kalau kena banjir gimana w masih kepikiran wkwkw",netral
9/17/22 15:04,kang_kasur,@tuktukjpg @umayshhhhb Tenang pabrik mobil smk akan ngeluarin mobil listrik tercanggih,positif
9/17/22 15:03,akuntubirhehe,"@mouldie_sep efek multipliers dari pejabat pake moblis pasti gede bgt itu. karena mereka sendiri pake, pasti kebijakan2 yg dibuat bakal fokus utk percepatan pembangunan sarana pendukung mobil listrik. skrg masih dikit pom pengecasan. tp kalau seluruh pejabat dipaksa mobil listrik pasti dibangun banyak",netral
9/17/22 15:02,ondong,@panca66 Apa entar ada aturan wajib BOOSTER buat pemakai mobil listrik ??,netral
9/17/22 14:23,yunero990,"@susipudjiastuti Mobil listrik, listriknya dari PLTU (Batubara) sama saja gak ramah lingkungan",negatif
9/17/22 14:17,badutjalanan145,"@PRFMnews Punten pa @ridwankamil 
Awali dengan konversi semua kendaraan umum dan dinas ke mobil listrik. Fasilitas penunjang dan regulasinya juga konversi ke yang lebih baik.",netral
9/17/22 14:16,seulvations,Tetep macet tapi bedanya yang macet mobil listrik. Emisi dari kendaraan turun tapi listriknya masih dari batu bara,negatif
9/17/22 13:41,fernandhiDP,"@mouldie_sep Baru pemerintah ganti mobil listrik kalau  rakyat sudah berapa persen ganti ke mobil listrik. kalau o cuma pemerintah yg ganti, percuma, bebani anggaran aja hanya untuk alasan agar lebih ngurangi emisi.",negatif
9/17/22 12:04,Martinus_Leo,"Kebijakan itu juga bisa membuat geng otomotif yang tadinya tidak bisa berbondong2 bangun pabrik mobil listrik disini..
Indonesia bisa jadi basiss produksi mobil listrik  . .",netral
9/17/22 12:01,Martinus_Leo,"Terlebih pabrik baterai sama mobil listrik lagi dibangun
Tentu butuh pasar untuk dapat menyerap  produknya  
Kebijakan itu salah satu cara Pemerintah untuk menciptakan pasar yang lebih besar..
Dengan skala ekonomi yang lebih besar tentu akan membuat investor tertarik",netral
9/17/22 11:57,Martinus_Leo,"Gw setuju kebijakan Pemerintah yang mewajibkan mobil listrik jadi mobil dinas ..
Ini untuk merangsang pasar mobil listrik agar lebih cepat berkembang di Indonesia 
Pemerintah juga bisa jadi tempat trial n error dalam uji coba penggunaan mobil listrik sehari-hari",positif
9/17/22 11:53,antozz,@CNNIndonesia Luar binasa.. tidak ada sense of crisis.. mobil dinas masih layak sebaiknya gunakan itu dulu.. emang dipikir harga mobil listrik sudah murah apa? Bikin kajiannya dulu.. blm tentu layak dibeli skrg..,negatif
9/17/22 11:37,_fajarprasetyo,"@tara_tr @dewapuci mobil BBG ga reliable dan gas juga skrg kita impor.. pertimbangan EV kayanya karena selain perkembangan dunia otomotif, kita lagi surplus listrik, batubara melimpah, nikel banyak jg,  support industri EV dan baterai dalam negeri yg udah mau invest gede kaya Hyundai",positif
9/17/22 10:31,henagoesra,"@bd_baskoro @Markidil3 Belum pernah baca di media, apakah mobil dan motor listrik pernah diuji coba menerobos banjir? Jika sudah, maksimal ketinggian berapa cm banjirnya? Bagaimana hasilnya?",netral
9/17/22 10:30,MPramana_,"Entar kalau udh banyak yang make mobil listrik, biaya listrik dinaikkan, di stnk pasti ada pajak listrik. Sama aja bohong toh?",negatif
9/17/22 10:13,cat_babee,"@djamtjoek Mending pejabatnya beli sepeda listrik, atau skuter listrik aja, lebih murah dan hemat biaya. Daripada naik mobil, bikin macet, sama suka semena""",negatif
9/17/22 10:12,rmdhnz_,"@mike_samo Ini juga yang aku pikirkan. Daripada mendorong orang ganti ke mobil listrik dgn alasan ramah lingkungan, kenapa ga buat transportasi massal aja sih.",negatif
9/17/22 10:11,ridhorahadi,"@KATADATAcoid Oversupply puluhan ribu megawatt bikin bingung, laku dibikin wajib mobil listrik dan kenaikan daya Iistrik rumah tangga? Tidak terpikirkan berapa kemampuan rakyat menahan kenaikan biaya hidup dan beban usahanya",negatif
9/17/22 7:45,edwi_yoko,kalau  ada program GRATIS konversi mobil bbm ke listrik. Aku sih mau2 saja.,netral
9/17/22 3:03,mushashimiyamo,@djamtjoek Mobil listrik = kendaraan masa depan,netral
9/17/22 2:59,Traffic_Jogja,DIRJEN KN KEMENKEU PASTIKAN PENGGANTIAN KENDARAAN DINAS PEMERINTAH KE MOBIL LISTRIK DILAKUKAN BERTAHAP,netral
9/17/22 1:00,Mbahh11568524,@kumparan Saya juga sangat mendukung.makasih pak sudah ngasih saya mobil listrik,positif
9/17/22 0:19,DonFlamingo_,"@CNNIndonesia Bacot susah, bbm naik, subsidi memberatkan, malah mau beli mobil listrik. Anjing !",negatif
9/17/22 0:17,inibukantemenmu,@djamtjoek Belum kesampaian beli mobil biasa dah disuruh beli mobil listrik anjgggg,negatif
9/16/22 23:34,mailblessyotrap,Mobil listrik bukanlah solusi ya jing,negatif
9/16/22 22:15,masadamsahid,"@mojokdotco Mending bagusin transportasi publik, dah. Percuma nanti kebanyakan mobil listrik, sama aja. Tetep macet, tetap ada carbon footprint yg lumayan.

Ubah pola pikir masyarakat untuk senang dengan transportasi publik, makannya mesti dibagusin transportasi publiknya.",negatif
9/16/22 21:16,hifunraiser,"Pokoknya mau mobil listrik, harus mobil listrik ",positif
9/16/22 21:02,Deglengzzz,"Mobil listrik ramah lingkungan ndasmu, org listriknya dari batubara. Batubaranya juliari lagi.",negatif
9/16/22 20:56,MenghindariMati,"@txtdrpemerintah Mobil listrik tai kucing, listrik nya sama2 hasilin polusi."" Yang penting teknologi terkini  gak ketinggalan"" Gitu?",negatif
9/16/22 20:55,ahmadrizki666,@CNNIndonesia Beli mobil listrik solusinya,positif
9/16/22 20:44,ahmadrizki666,@okezonenews Solusinya beli mobil listrik,positif
9/16/22 20:40,EggiPutri4,"@WulingMotorsID kalau  udah berhubungan sama mobil listrik, selalu pengen up to date. Kudu datang nih ke Wuling GIIAS Surabaya, biar bisa test drive Wuling EV",positif
9/16/22 20:34,ahmadrizki666,@detikcom Mobil listrik solusinya,positif
9/16/22 20:34,myrazra,@Hesti_Ars90 Nanti dilaunching bareng mobil listrik.. nah tinggal colok aja ke mobilnya,netral
9/16/22 20:18,mikadongaku22,"@TJHoois @jokowi @KSPgoid @Dr_Moeldoko Mobil listrik untuk masa depan Indonesia
#PenjagaNKRI",positif
9/16/22 20:08,DreW_JaKoB_WolF,"@okezonenews Usul pak @jokowi ini kesempatan untuk bikin mobil nasional, jadi nanti mobil nasional yang diproduksi pertama kali yaitu mobil listrik. Oke tuh ",netral
9/16/22 19:55,Homura_Kun_,"@CNNIndonesia Pake aja apa yg ada dulu, gk ush ngadi-ngadi ganti ke mobil listrik. Ingat ekonomi masyarakat rendah ke bawah. Jangan keinginan lu sendiri di penuhi sama rakyat",negatif
9/16/22 19:53,sayhidayat3,"@AgungSu76387898 @_RiuRizkiUtomo Cakep mengurangi konsumsi bbm subsidi, semoga harga mobil listrik lebih terjangkau bagi masyarakat",positif
9/16/22 19:47,Nieyzar_,"Siapa dah itu yg bisikin presiden buat nyuruh pake mobil dinas listrik, goblok banget dah, komputer/laptop aja blm terpenuhi, listrik belum merata, bikin malu presiden aja",negatif
9/16/22 19:26,Gagasfarras,"Beresin masalah banjir aja belom, dah sosoan mobil listrik",negatif
9/16/22 19:23,sfi4ns,@yo2thok Bisnis mobil listrik biar laku.,netral
9/16/22 19:22,radianinton,@djamtjoek Ini maksudnya bakal ada esemka yg versi mobil listrik gitu?,netral
9/16/22 19:20,azacky28,@djamtjoek Kenapa gak dari dulu dukung pak Dahlan sama Ricky Elson yg mau ngembangin mobil listrik,netral
9/16/22 18:59,rajayoruasia,"@Rettyz95 @jodianjasmara @djamtjoek lah terus kalau rakyat beli mobil listrik ya bagus dong. FYI, Europe mulai ngeban pembelian mobil berbahan bakar fosil baru di tahun 2030.

peralihan ke kendaraan listrik itu fase yg mau ga mau harus kita lalui. sama kayak fase kendaraan bermotor dari sepeda.",positif
9/16/22 18:42,spicydi,@xkangseulgi beli mobil listrik,netral
9/16/22 18:21,ZikirNando,Listrik 450 dinaikkan jd 900 biar apa? Biar saya beli mobil listrik. Alhamdulillah,positif
9/16/22 18:00,daniellamustika,"@boyssans69 @djamtjoek Dan mending cari info lebih soal mobil listrik deh..
Namanya juga listrik, 0 emisi..
Mana ada nambah polusi",netral
9/16/22 17:35,antaresares2,"Gue rasa, pemerintah lagi gencarin penggunaan mobil listrik ya? Di tv, di sosmed topiknya ini, bahkan kebijakannya udah mulai kesana",netral
9/16/22 17:33,ronestiff,@IwanGreenEnergy @yo2thok Saya tidak mengolok dan membenci. Malah saya pro mobil listrik karena baik untuk enviro. Hanya saja konversi energi ini ujungnya tetap pake BBM. Salah satu kendaraan saya listrik kok.,positif
9/16/22 17:05,remabgas,"@djamtjoek Padahal listrik belum terdistribusi merata, tapi udah ada wacana pakai mobil listrik. Bahkan parahnya, PLN ngasih diskon 30% pengisian catu daya mobil listrik disaat masyarakat kesulitan bayar tagihan listrik.",negatif
9/16/22 16:12,hmdnrrfnaauia,"@CNNIndonesia Mobil esemka wae amburadul, ngadi ngadi mobil listrik ...",negatif
9/16/22 16:10,ProfDaril,"@Eno_Bening Mobil listrik gak nyelesain apapun, lu cuma mindahin bensin yang kudunya ditaruh di mobil lu ke generator-generator yang jadi sumber listrik itu.",negatif
9/16/22 15:53,wiswirawan,"@dodo_dc1 @djamtjoek Untuk salah satu daerah di Indonesia yg saya tinggali rencana pengadaan mobil listrik memang produk Indonesia kok, untuk daerah lain kurang tau",netral
9/16/22 15:29,rajapokemon19,"@perangangin @LiongkyTan Haiz iya paham. Cuma menurut gw perubahan kendaraan jd listrik bukan solusi, mau dia dapat subsidi 30% sekalipun. Ga Peduli itu mobil atau motor.

Tp twt utama di atas benar, walaupun solusi dr lu bagus jg, tp peralihan ini ga bakal nyelesain masalah.",negatif
9/16/22 14:56,daniellamustika,"@baedhowie @djamtjoek Kayaknya gw lebih rela duit pajak gw utk mobil listrik daripada buat bayarin bensin mereka..3
",positif
9/16/22 14:51,daniellamustika,"@djamtjoek Komen2 yg lain juga sama aja..
Pada ga paham konteksnya..
Gw justru mendukung mobil dinas pada pake mobil listrik.
Ga ada lagi cost bensin yang dilebihkan, sok buat dinas padahal seringnya dipakai keperluan pribadi",positif
9/16/22 14:39,VegaYusufM,@Metro_TV @jokowi lebih baik menggunakan transportasi umum daripada menggunakan mobil listrik,negatif
9/16/22 14:34,FarisHizazi,"Apa beli mobil listrik yak, demi 'keuntungan jangka panjang' wkwk. Toh listrik lebih ramah lingkungan kan?",positif
9/16/22 14:29,trytogdby,fix kepingin beli mobil listrik ajah nanti,positif
9/16/22 14:24,Metro_TV,Apakah kamu ingin beralih ke mobil listrik? Apa keuntungan memakai mobil listrik?,netral
9/16/22 14:06,robbysunata,"kalau  mau menggalakkan energi terbarukan ya yg didorong adalah mengadakan dan memperbanyak bis listrik, kereta listrik, PLT angin dan air di pelosok2 desa. Jadi mayoritas yg terdampak adalah segmen yang memang membutuhkan. Bukan malah promosi mobil listrik ",netral
9/16/22 14:05,perangangin,"@LiongkyTan Sebenarnya aku lebih setuju kalau o pemerintah lebih galakkan spd motor listrik drpd mobil listrik. Subsidi listriknya lebih tepat sasaran. Dn penggunaan bbm terbanyak kn dri spd motor. Tpi kyknya sulit, krn sales honda dn yamaha paling besar di Indonesia .",netral
9/16/22 13:59,fadhlierlanda,"@Bambangelf Udah bagus ada dorongan beralih dari mobil bensin ke mobil listrik utk kurangi polusi. Tapi itu aja tak cukup, perlu lebih didorong juga improvement transportasi umum yg bisa kurangi konsumsi bahan bakar dan juga kemacetan",netral
9/16/22 13:55,ragaaga,"Kenapa pemerintah galakin mobil listrik ketimbang transportasi umum?
Indonesia itu kelebihan suplai listrik.
Percaya gak pembangunan pembangkit listrik cuma bisnis pemerintah yg ngerugiin negara. kalau  mau untung ya harus di cari demand listrik. Biar tidak surplus ",negatif
9/16/22 13:14,nightdelulu,paling bener kayaknya nabung beli mobil listrik (amin kesampean) terus ganti ac ke kipas angin aja.,netral
9/16/22 12:39,Zanzagrebb,"@OposisiCerdas Semoga dengan penggunaan mobil listrik dari pejabat2 pemerintahan, mengurangi emisi karbon, dan menjadi pioner untuk energi terbarukan untuk kedepannya :)",positif
9/16/22 12:28,uziuziziziu,"@CNNIndonesia Kemarin mau ngebagiin kompor listrik gratis, skrng diskon pengisian mobil listrik, pantes pln rugi melulu, dr perencanaannya aja udah ngawur ",negatif
9/16/22 12:23,assyifanrlt,"Bicara soal mobil listrik, jadi teringat momen dimana Presiden ketemu Elon buat promosiin Nikel. :)",netral
9/16/22 11:55,Axiorety_,@AlvChrist @whospnzzle nih yang impiannya punya mobil listrik.,netral
9/16/22 10:34,parttimerant,"kalau mobil listrik mah trobos aja. Baterenya ga mungkin kemasukan air, kan udah sealed rapet. Motor drivetrainnya juga ga kemasukan air, udah sealed juga.

Terobos banjir dijamin aman sih. Yang bahaya ya mobil bensin sekitar lu kalau dia kena ombak airnya ya wassalam itu intake",positif
9/16/22 10:27,arifgilang_,"@txtdrpemerintah Gue dukung sih. Hyundai Motor Manufacturing Indonesia tuh satu2nya pabrik mobil listrik di Indonesia. 

Investasinya 20 triliun lebih. 
Harus di support investasi begini.",positif
9/16/22 10:17,liliana98145273,@convomfs Disuruh pake mobil dan motor listrik sepertinya,netral
9/16/22 10:12,gannicus212,@bd_baskoro Akhir jaman mobil listrik bakalan jadi bangke rongsokan,negatif
9/16/22 10:00,indranita,Seru nih mobil listrik ehmmmm,positif
9/16/22 9:21,mezgomezz,"@rezzaroseno @Julpikrar @mei_peseek mobil listrik yuk,",positif
9/16/22 9:19,DoyanKelonan,"@WardanyPutri1 @AlvChrist Energi listrik yg dipake itu sebagian ada yg dr EBT, contoh PLTA. Di jabar sendri udh sekitar 23% bauran EBT sbg energi listrik (kalau jkt ga tau). Asumsikan kalau mobil listrik pakai energi listrik 10 kWh artinya 2,3 kWh nya dr EBT, jd beda dgn pk bbm nya hanya berasal dr fosil saja",netral
9/16/22 9:04,Dhims,@txtdrjkt Yaa beli mobil listrik. Ramah lingkungan,positif
9/16/22 8:06,icannnnntettttt,"@pekerjalab BBM naik, lu semua pake mobil listrik. Emang bangsat lu semua tuh",negatif
9/16/22 5:27,Hafizhrashiif,"@txtdrpemerintah Mobil listrik nya wuling aja, biar imut kalau lagi liat di jalan",positif
9/16/22 2:59,AsyadiIndrawan,"Kayanya kepikiran mobil listrik, soalnya cost op naik, wuling apa hyundai hmm wuling air ev lucu n harga valuable, pajak lbh murah dr mobil gw sekarang, bebas ganjil genap juga...hadeh galau",positif
9/16/22 2:43,Faqih_Zuhair,"Makin kesini makin tertarik dengan mobil listrik haha, apalagi minggu2 ini sering banget liat review mobil2 listrik",positif
9/16/22 1:12,ceceayisha,@dewahoya Kapan ya punya mobil listrik,netral
9/16/22 0:33,phaaasunn,"@convomfs Yg penting dpt dana buat beli mobil atau motor listrik si w oke""aje",netral
9/16/22 0:05,jadituhginiii,@AlvChrist @arudescorps jd inget pacar lo mau beli mobil listrik,netral
9/15/22 23:54,ivalicianchem,"@tsetiady konon katanya diskon 30% karena supply PLN berlebih di jam 2 malam

Selain itu, mobil listrik itu belum jadi mobil yg populer. Yg gak suka banyak, termasuk di antara 1% yg Anda tunjuk itu. Padahal, kendaraan listrik adalah salah satu transisi yg perlu.

Jadi, butuh insentif",netral
9/15/22 23:16,SSuperTito,"Saya mah terpaksa ngisi Pertamax karena motor saya kalau o sering diisi pertalite maka fuel pump cepat rusak..

Nah ini malah ada wacana mau hapus pertamax, sebagai dalih u/ mewujudkan mobil listrik..

Yah bingung lah saya, kalau o diisi Pertamax malah mesin cepat overheat.

Nyusahin",negatif
9/15/22 23:11,diviowin,"Lu kalau ada bisnis batu bara/nikel, jd pejabat publik tra promosi mobil listrik ya fine2 aja. Tp kalau  sampe anggaran pejabat ganti mobil dinasnya jd mobil listrik itu keterlaluan maruknya, serakah, nol empati. Electric private vehicle is not a solution, electric public transport is.",negatif
9/15/22 23:06,pitrosid1,@kompascom Mulai dari motor dinas aja dulu mas....kalau  yang mobil listrik yang standar aja dulu kan untuk operasional dlm kota. Jgn beli yang spek nya tinggi emang mau pergi Plesiran...,netral
9/15/22 22:52,_fajarprasetyo,"kalau mobil dinas pake EV ya cocoknya buat eselon 2 ke atas.. selama ini juga pakenya antara CRV, Pajero, Fortuner harga 600 jutaan ga beda jauh sama Ioniq dan Kona.

biaya bensinnya yg biasanya boros diisi dex/pertamax diganti voucher listrik ",netral
9/15/22 22:16,enddrue,@CNNIndonesia Ganti presiden aja drpd ganti mobil listrik,negatif
9/15/22 22:03,IGNB07,"@mpujayaprema Rekomendasi ITB agar mobil listrik bisa dicas di rumah, dayanya harus dinaikkan. Utamanya para konsumen 2.200 VA. Di bawah itu misalnya rumah 1.300 VA mustahil bisa ngecas mobil listrik. Paling hanya bisa mengisi baterai motor listrik karena kapasitasnya",netral
9/15/22 21:29,WulingMotorsID,"Lihat langsung inovasi terbaru dari #Airev sebagai mobil listrik pertama yang berdesain compact lengkap akan teknologinya, dan Anda juga bisa merasakan fitur dual layar sentuh yang lebar, serta fitur-fitur lainnya.

#WulingMotors #WulingAirev",netral
9/15/22 21:29,WulingMotorsID,"Ayo segera beralih ke mobil listrik #Airev. Segera datang ke Puri Indah Mall karena acara peluncuran secara regionalnya sedang berlangsung di Jakarta nih! 

#WulingMotors #WulingAirev",positif
9/15/22 21:26,HalimSuradji,"@jokowi Bp Presiden, tepat sekali keputusan Pemerintah utk mengharuskan semua mobil dinas memakai Mobil Listrik (ML). Kami rakyat juga ingin sekali memakai ML, tetapi sayangnya harganya mahal2...Pdhal di China sdh ada ML yg harganya terjangkau. Mohon BUMN ada yg  import ML murah itu pak.",netral
9/15/22 20:51,novitadinny,"Masa perusahaan keuangan bikin konten ttg mobil listrik jadi ketara ada maksud terselubung. Mobil listrik ramah lingkungan? Nyata nya masih bergantung sama batu bara, disamping itu mobil listrik butuh baterai yg seharga mobil (hal ini harus dipikirin juga)",negatif
9/15/22 20:48,marlbrok,"Solusi mengurangi kemacetan kok dengan mobil listrik, ya tetep aja macet lah. Solusinya itu ya dengan membiasakan Masyarakat menaiki transportasi umum. Salah satunya dengan mempermudah akses transportasi umum fasilitasnya diupgrade supaya makin nyaman.",negatif
9/15/22 20:21,hanny_nr,@ke2nai Wah kalau  dekat langsung pingin deh nyobain mobil listrik,positif
9/15/22 20:16,Azkahamidan,@aik_arif Mungkin mau pake mobil esemka listrik biar murah,netral
9/15/22 20:13,inal1010,"@kompascom pengen punya mobil listrik biar bebas gage, tapi mahal ",netral
9/15/22 20:03,Anishabib_,@CNNIndonesia Beli mobil listrik biar dapet diskon,netral
9/15/22 20:01,tartakdir,"Mobil dan motor listrik jd keharusan untuk para pejabat dan Pns supaya gak ketergantungan sama BBM sera ramah lingkungan , setuju sama INPRES pak De",positif
9/15/22 19:59,imanrachmand,@asboediono_id @asboedionoid Gegayaan mobil listrik,negatif
9/15/22 19:55,kurniawan_adiba,@h0ll0wm4n asiikk mobil listrik esemka,positif
9/15/22 19:29,MariaAlcaff,"@Siajapul  Iya. Gegayaan mobil listrik, tau2 impor dari sono lagi. Tau2 impor juga pabrik battery-nya! 
Mereka yang kaya, limbahnya jadi penyakit buat rakyat yang udah tercekik harga BBM!",negatif
9/15/22 19:22,RahayuAnita98,"@CNNIndonesia Noh ganti mobil dinas dg listrik semua dengan Apbn, beli mobil dg apbn dg anggaran ribuan triliun tidak memberatkan apbn,tapi untuk subsidi bbm sangat memberatkan negara, dan akhirnya yg sengsara tetap rakyat miskin, para pejabat dapat mobil baru, aduh indonesiaku sengsara rakyat",negatif
9/15/22 19:05,winbow,@kompascom Mobil sampeyan sdh listrik belum?,netral
9/15/22 18:58,ikn_id,"Teknologi ini dapat memungkinkan melakukan pengecasan pada mobil listrik selama mobil berada di jalur khusus yang disediakan. 

Keberadaan electric charging lane akan mendorong keberadaan kendaraan listrik di IKN sebagai upaya menciptakan kota yang ramah lingkungan.",netral
9/15/22 18:51,bert_013_,@cecechindu Tinggal warganya kapan mau pake mobil listrik.,netral
9/15/22 18:48,achmad_marendes,"Keren, semua pejabat wajib mobil listrik, emang dari atas harus memberi contoh.",positif
9/15/22 18:40,jokerkurus,Perlu diselidiki siapa menanam saham di mobil listrik sih buru2 amat anjer.,negatif
9/15/22 17:47,BilawalHaryo,"@CNNIndonesia Gpp ganti mobil listrik tp mobil dinas lama di jual, duit hasil  penjualan buat beli mobil listrik wuling air ev,yg harga 250jt.masih sisa banyak tuh duit dr mobil dinas lama,sisa duit buat rakyat kecil.",netral
9/15/22 17:44,Traffic_Jogja,PRESIDEN JOKOWI PERINTAHKAN KENDARAAN DINAS PAKAI MOBIL LISTRIK,netral
9/15/22 17:42,MurtadhoRoy,"5. Bahwa blm ada solusi lain, selain pemakaian nikel. Mmg benar. Tp mobil listrik bukan solusi. Yg tepat adalah penataan infrastruktur transportasi publik berpindah ke penggunaan transportasi publik, bukan kendaraan pribadi.",negatif
9/15/22 17:41,fathiahirani,Pakai mobil listrik bukanlah solusi kawan,negatif
9/15/22 17:02,U_Lex,Atau org sudah beralih ke full mobil listrik ?,netral
9/15/22 16:46,hendra_karina,@PartaiSocmed subsidi mobil listrik bisa kali ya,netral
9/15/22 15:58,plndisjatim,"Di akhir sesi, Bustani mengajak masyarakat segera beralih ke kendaraan listrik terlebih terdapat promo Super Everyday yang diperuntukan bagi pelanggan yang memiliki mobil listrik dan home charging yang dapat memperoleh biaya pasang baru sebesar Rp 850 ribu untuk",netral
9/15/22 15:53,C0petJ4tineg4r4,"@Kimberley_2022 Ganti pake mobil listrik bener mbak, biar pada kesetrum ",negatif
9/15/22 15:52,GGC_Ceria,@drupadawan @e100ss Mobil listrik taunya cm tesla?,netral
9/15/22 15:14,zegawida,"@txtdrpemerintah Terus rakyat yg harus menikmati kenaikan bbm?
Sedangkan para elite naik mobil listrik? Gak ngerasain kenaikan bbm dong berarti? Apa emang udah skenario xixixi",negatif
9/15/22 14:42,yanpanjie,@detikcom Alhamdulillah...anggaran buat mobil listrik cair,positif
9/15/22 14:33,SabriSamudra,@e100ss Saat masyarakat kecil bingung dg kenaikan BBM... pejabatnya bingung ngadain mobil listrik... Mmg aneh,negatif
9/15/22 14:33,GaTypoLagi,Gabeneri ini. uang negara dianjurkan dipake buat beli ratusan unit mobil baru dengan dalih konversi BBM ke listrik padahal dakustnya sedang bertahan ditengah himpitan kenaikan harga BBM.,negatif
9/15/22 14:21,onwbww,@CNNIndonesia diindonesia mke mobil listrik itu cmn omong kosong. kecuali tinggal di kota besar.,negatif
2023-01-30 18:08:12+00:00,TrijayafmSby,"Raya "" lanjut Bambang. 

Selain itu,  pembuatan motor listrik juga menjadi prioritas ITS dalam upaya pengembangan transportasi darat. Bambang Pramujati menyampaikan bahwa motor listrik yang dibuat adalah jenis trail, mengingat medan yang dilalui pegunungan dan perbukitan.",positif
2023-01-30 16:55:31+00:00,GANJAR_PEJOH,"@detikcom sudah saatnya pakai energi alternatif... 

sepeda listrik,, 
motor listrik
dll",positif
2023-01-30 16:16:09+00:00,idlerkitten,stop beli motor/mobil listrik kalau listrik nya aja masih hasil dari batu bara kek SAMA AJE BOONG TAU GK???TETEP POLUSIIII!!!!,negatif
2023-01-30 14:44:40+00:00,orcints,"@Askrlfess motor listrik btw, karya anak indo",positif
2023-01-30 13:33:06+00:00,sukatantrum,"kalau  jurnal gua udah beres, duit hasil publikasinya mau gua beliin motor listrik he..he.. Bismillah..",positif
2023-01-30 10:58:49+00:00,Rukma2021,"Terkait motor listrik Gesits besutan ITS dan Garasindo yang sudah diciptakan sejak 2018, Prabowo Subianto menyebut, Pemerintah RI akan banyak memesan motor tersebut.
#IdolaEmakEmak
#BangkitBersama",positif
2023-01-30 10:57:57+00:00,Rukma2021,"Menhan RI, Prabowo Subianto, mengapresiasi produk-produk buatan Institut Teknologi Surabaya (ITS), seperti ventilator, oksigen konsentrator hitidak motor listrik.
#IdolaEmakEmak
#BangkitBersama",positif
2023-01-30 10:54:29+00:00,namirsyahl,@pinaaaiin AHAHA ih iya motor listrik tuh lucu bgt deh kepingin beli makk,positif
2023-01-30 09:14:58+00:00,s51218807,"@zarnaout45 Gak laku tuh motor listrik selama jalanan masih berlobang,macet dimana mana,dan masih ada motor matic /bebek 🤣🤣🤣",negatif
2023-01-29 16:06:22+00:00,fariswikarta,"@KompasTV Jgn lupa bangun infrastruktur utk motor listrik juga.. kalau o semuanya siap, gk perlu subsidipun orang pasti mau pindah, krn bensin naik terus..",positif
2023-01-29 12:56:47+00:00,Sibre11,"@msaid_didu Jangan mau di beli motor listrik tidak mampu tahan lama baterai nya, mendingan motor mesin aja . Percuma apalagi pengusahanya sudah jelas mereka banyak di untung kan karena kekuatan baterai tidak mampu tahan sampai 4thn, dan baterai nya mahal mendingan motor mesin aja deh .",negatif
2023-01-29 12:44:53+00:00,sumoburloff,"@msaid_didu Batery motor listrik boros, tdk awet, dan motor listrik terlalu lemah, tdk kuat beban berat, tdk bisa naik turun bukit. Baik motor listrik atau mobil listrik banyak yg mogok.",negatif
2023-01-29 12:20:40+00:00,sumoburloff,"@geloraco Motor listrik itu tidak awet, tdk bisa naik turun gunung, jarak jauh pun tdk sanggup.",negatif
2023-01-29 07:52:55+00:00,YogaswaraWahyu,@OposisiCerdas Beneran ni berita? Apa urgensinya motor listrik bagi rakyat? Tua bangka sudah tidak mampu ikut andil mengelola negara masih di paksakan di taruh di kabinet.,negatif
2023-01-29 06:42:01+00:00,gawongsatya,"Mobil/motor listrik tai kucing
Fafifu wasweswos mengurangi emisi karbon blablabla 
Alasmu dibabat yo meneng wae 
🛌😴",negatif
2023-01-29 01:15:05+00:00,rererojing,Motor listrik semakin menggoda!,positif
